nbhd_code,PM25_1998,PM25_1999,PM25_2000,PM25_2001,PM25_2002,PM25_2003,PM25_2004,PM25_2005,PM25_2006,PM25_2007,PM25_2008,PM25_2009,PM25_2010,PM25_2011,PM25_2012,PM25_2013,PM25_2014,PM25_2015,PMTREND
tokyo_018,11.32841444,10.32841444,11.90266876,12.80408163,11.77802198,13.90266876,10.80408163,12.12119309,11.77802198,12.28854003,12.92150706,12.08508634,11.32841444,9.90266876,8.87032967,12.08508634,11.80408163,12.90266876,-0.181465299
tokyo_019,12.14446418,11,13,13.99407934,12.87694888,15,11.90250641,13,12.86639037,13.24935859,14,13,12,11,10,13,12.97878429,13.99407934,-0.122102729
tokyo_020,12.69915478,11.03209192,13,14,13,15,12,13,13,13.05711833,14.02284733,13,12.0683439,11,10,13,13,14,-0.234911687
tokyo_015,12.93906206,11.18487316,13,14,13,15,12,13,13,13.40859309,14,13,12,11,10,13,13,14,-0.302668311
tokyo_012,11.46512062,10.27822681,11.77176076,12.62583934,11.40910221,13.59835862,10.5517906,11.62583934,11.59313604,12.2667247,12.83517782,12.07013181,11.11272072,9.58126088,8.58126088,12.0562671,11.5802661,12.58126088,-0.250191269
melbourne_83,2.970386039,2.970386039,3,2.041776838,3,7.888418826,2,2,5.961924907,3,3,3,2,2,3,2,2,3,-0.63666414
melbourne_84,3,3,3,2.451282051,3,7.993162393,2,2,5.875213675,3,3,3,2,2.124786325,3,2.124786325,2,3,-0.671270937
melbourne_85,3,3,3,3,3,8,2.356725146,2.356725146,6,3.356725146,3,3,2.356725146,2.740740741,3,2.740740741,2.356725146,3.356725146,-0.477693488
melbourne_81,3.55761436,3.55761436,3.55761436,3.55761436,3.55761436,8.55761436,3.272148234,3,6.484076433,4.484076433,3.484076433,3.55761436,3.55761436,3.55761436,3.55761436,3.55761436,3.55761436,4.286045165,-0.224325247
melbourne_82,3.929830508,3.929830508,3.929830508,3.929830508,3.929830508,8.544067797,3.141694915,2.98779661,6.9,4.852881356,3.91220339,3.929830508,3.917627119,3.929830508,3.929830508,3.870508475,3.449491525,4.108135593,-0.337083486
melbourne_56,2.714424008,2.714424008,3.101645692,2.375121007,3.101645692,7.101645692,2.121006776,2.101645692,5.101645692,3.121006776,2.891577928,3.101645692,2.375121007,2.375121007,3.101645692,2.375121007,2.375121007,3.101645692,-0.35388925
melbourne_54,3.143104443,3.091940758,3.806693595,2.958068859,3.417387959,7.559338334,2.882477399,2.806693595,5.841123293,3.882477399,3.265050971,3.806693595,2.958068859,2.958068859,3.806693595,2.958068859,2.958068859,3.806693595,-0.255207052
melbourne_57,2.725081433,2.725081433,3.339413681,2.660586319,3.251465798,7.339413681,2.339413681,2.339413681,5.339413681,3.339413681,2.950488599,3.339413681,2.660586319,2.660586319,3.339413681,2.660586319,2.660586319,3.339413681,-0.259214812
melbourne_53,3.81465821,3.784002819,4,3,3.992952784,8,3,3,6,4,3.920014094,4,3,3,3.994362227,3,3,4,-0.504105058
melbourne_58,2.280923188,2.280923188,2.669671836,2.18896502,2.569058781,7.147493689,2.078615218,2.078615218,5.078615218,3.078615218,2.477100613,2.774612333,2.18896502,2.280923188,2.774612333,2.280923188,2.280923188,3.078615218,-0.203078707
melbourne_61,3.610286845,3.28140455,3.952522255,3,3.952522255,8,2.962413452,2.952522255,5.952522255,3.952522255,3.952522255,3.952522255,3,3,3.952522255,3,3,3.952522255,-0.391437225
melbourne_60,2.787102473,2.738074205,3.200088339,2.685512367,3,7.738074205,2.465547703,2.249116608,5.249116608,3.249116608,3.070229682,3.249116608,2.685512367,2.738074205,3.249116608,2.685512367,2.685512367,3.249116608,-0.27624468
melbourne_63,2,2,2,2,2,7,2,2,5,3,2,2.334529792,2,2,2.334529792,2,2,3,-0.151161231
melbourne_59,2,2,2.249571184,2,2.249571184,7,2,2,5,3,2.249571184,2.662950257,2,2,2.662950257,2,2,3,-0.145868404
melbourne_42,4,4,4,3.185265439,4,8,3,3,6,4,4,4,3,3.969664139,4,3,3,4,-0.498564939
melbourne_46,4,4,4,3.189599133,3.959371614,8,3,3,6,4,4,4,3.002166847,3.819068256,4,3,3,4,-0.509114064
melbourne_62,3.033742331,3.033742331,3.560736196,2.670552147,2.960736196,7.890184049,2.670552147,2.670552147,5.670552147,3.670552147,3.338650307,3.670552147,2.670552147,2.890184049,3.670552147,2.670552147,2.670552147,3.670552147,-0.282379532
melbourne_45,3.844915254,3.844915254,3.844915254,3,3.546610169,8,3,2.844915254,5.844915254,3.844915254,3.844915254,3.844915254,3,3.290254237,3.844915254,3,3,3.844915254,-0.479320809
melbourne_64,3.70681606,3.323996265,4,3,3.870214753,8,3,3,6,4,3.9589169,4,3,3,4,3,3,4,-0.400732705
melbourne_43,3.366056572,3.304492512,3.713255685,3,3.304492512,7.863006101,2.858569052,2.571824737,5.571824737,3.571824737,3.304492512,3.713255685,3,3,3.648918469,3,3,3.713255685,-0.341684854
melbourne_44,3.075087719,3.063859649,3.997192982,3,3.063859649,7.997192982,3,2.997192982,5.997192982,3.997192982,3.063859649,3.997192982,3,3,3.242807018,3,3,3.997192982,-0.288378324
melbourne_51,3.818231441,3.818231441,3.818231441,3,3.56441048,8,3,2.818231441,5.818231441,3.818231441,3.818231441,3.818231441,3,3,3.818231441,3,3,3.818231441,-0.50462819
melbourne_49,3.974328711,3.698731189,4,3,3.298023016,8,3,3,6,4,3.177043376,4,3,3,3.698731189,3,3,4,-0.51093488
melbourne_50,3.368745189,3.003079292,4,3,3,8,3,3,6,4,3,4,3,3,3.003079292,3,3,4,-0.353776939
melbourne_48,3.693430657,3.693430657,3.693430657,3,3.693430657,8,3,2.693430657,5.693430657,3.693430657,3.693430657,3.693430657,3,3.509326845,3.693430657,3,3,3.693430657,-0.453850384
melbourne_93,4,4,4,3.709158416,4,8,3,3,6,4,4,4,3.669966997,4,4,3,3,4,-0.506821193
melbourne_92,4,4,4,3.132189707,4,8,3,3,6,4,4,4,3.056004036,4,4,3,3,4,-0.485676559
melbourne_31,3.017142857,3.017142857,3.017142857,3,3.017142857,7.858571429,2.858571429,2.284285714,5.017142857,3.017142857,3.017142857,3.017142857,2.858571429,3.017142857,3.017142857,2.858571429,3,3.017142857,-0.372947074
melbourne_34,3.571018651,3.571018651,3.571018651,3,3.482783357,8,3,2.571018651,5.571018651,3.571018651,3.482783357,3.571018651,3,3.068866571,3.571018651,3,3,3.571018651,-0.462767603
melbourne_47,3.764514379,3.682582746,3.764514379,3,3.55507325,8,3,2.764514379,5.764514379,3.764514379,3.522517634,3.764514379,3,3.187737385,3.682582746,3,3,3.764514379,-0.483781827
melbourne_40,4,3.658304064,4,3,3.49473156,8,3,3,6,4,3.187155043,4,3,3,3.35674862,3,3,4,-0.565959185
melbourne_35,4,3.77839851,4,3,3.77839851,8,3,3,6,4,3.39292365,4,3,3,3.39292365,3,3,4,-0.600419331
melbourne_33,4,4,4,3,3.903540904,8,3,3,6,4,3.326007326,4,3,3,3.631257631,3,3,4,-0.621362355
melbourne_15,4,4,4,3,4,8,3,3,6,4,3.867599569,4,3,3.093649085,4,3,3,4,-0.562996486
melbourne_22,4,4,4,3,3.916246216,8,3,3,6,4,4,4,3,3.715438951,4,3,3,4,-0.493367032
melbourne_21,4,4,4,3,3.666666667,8,3,3,6,4,3.383647799,4,3,3,3.383647799,3,3,4,-0.625685561
melbourne_24,4,4,4,3,3.992105263,8,3,3,6,4,3.895394737,4,3,3.049342105,3.895394737,3,3,4,-0.577392591
melbourne_28,4,4,4,3,4,8,3,3,6,4,4,4,3,3.281444583,4,3,3,4,-0.541455095
melbourne_18,4,4,4,3,4,8,3,3,6,4,4,4,3,3.849279161,4,3,3,4,-0.488715042
melbourne_38,4,4,4,3,4,8,3,3,6,4,3.721719457,4,3,3,4,3,3,4,-0.576210956
melbourne_13,4,4,4,3,4,8,3,3,6,4,4,4,3,3.33106961,4,3,3,4,-0.53684596
melbourne_20,4,4,4,3.131034483,4,8,3,3,6,4,4,4,3,3.569348659,4,3,3.100383142,4,-0.514050508
melbourne_37,4,4,4,3,4,8,3,3,6,4,3.363874346,4,3,3,4,3,3,4,-0.587289752
melbourne_41,3.97640118,3.805309735,4,3,3.798230088,8,3,3,6,4,3.432448378,4,3,3,3.845427729,3,3,4,-0.549695425
melbourne_39,4,4,4,3,4,8,3,3,6,4,3.57960199,4,3,3,4,3,3,4,-0.580610878
melbourne_36,4,4,4,3,4,8,3,3,6,4,4,4,3,3.186827957,4,3,3,4,-0.550243017
melbourne_1,4,4,4,3.396374622,4,8,3,3,6,4,4,4,3,3.855589124,4,3,3.396374622,4,-0.471766764
melbourne_2,4,4,4,3.005641749,4,8,3,3,6,4,4,4,3,3.084626234,4,3,3,4,-0.560375884
melbourne_7,3.83485309,3.83485309,3.83485309,3.312563323,3.83485309,7.83485309,2.967578521,2.83485309,5.83485309,3.891084093,3.812563323,3.83485309,2.967578521,3.312563323,3.83485309,2.967578521,3.076494428,3.83485309,-0.519613594
melbourne_6,3.350971922,3.274298056,3.350971922,3,3.350971922,7.350971922,2.737580994,2.350971922,5.350971922,3.350971922,3.274298056,3.350971922,2.904967603,3,3.350971922,2.904967603,2.991360691,3.350971922,-0.377969762
melbourne_8,3.402966625,3.402966625,3.402966625,3.346724351,3.402966625,7.402966625,2.597033375,2.402966625,5.402966625,3.597033375,3.402966625,3.402966625,2.597033375,3.346724351,3.402966625,2.597033375,3.159456119,3.402966625,-0.437926781
melbourne_4,4,4,4,3.872321429,4,8,3,3,6,4,4,4,3.558035714,3.950446429,4,3.558035714,3.872321429,4,-0.328131911
melbourne_52,3.439239332,3.024118738,3.952226345,3,3.574211503,7.952226345,2.839981447,2.839981447,5.839981447,3.839981447,3.133116883,3.952226345,3,3,3.574211503,3,3,3.952226345,-0.341552889
melbourne_55,3.977023499,3.845953003,4,3,3.993733681,8,3,3,6,4,3.987467363,4,3,3,4,3,3,4,-0.539524206
melbourne_5,4,4,4,4,4,8,3,3,6,4,4,4,3.871369295,4,4,3.858921162,4,4,-0.255257377
melbourne_10,3.652416357,3.652416357,3.652416357,3.652416357,3.652416357,7.260594796,3,3,5.652416357,3.652416357,3.652416357,3.652416357,3.627509294,3.652416357,3.652416357,3.540148699,3.652416357,3.904089219,-0.200137343
melbourne_12,4,4,4,4,4,7.609104046,3,3,6,4,4,4,3.76734104,4,4,3.471098266,4,4,-0.286564124
melbourne_9,4,4,4,4,4,7.389380531,3,3,6,4,4,4,3.907481899,4,4,3.709573612,3.980691874,4,-0.231563007
melbourne_3,4,4,4,3.972972973,4,8,3,3,6,4,4,4,3.015444015,4,4,3,3.746138996,4,-0.468550151
melbourne_11,4,4,4,3.992079208,4,7.952475248,3,3,6,4,4,4,3.306930693,3.992079208,4,3.03960396,3.574257426,4,-0.468258591
melbourne_17,4,4,4,4,4,7.626628075,3,3,6,4,4,4,3,4,4,3,3.707670043,4,-0.451716676
melbourne_16,4,4,4,4,4,7.014814815,3,3,6,4,4,4,3.277777778,4,4,3.277777778,4,4,-0.304934449
melbourne_23,4,4,4,3.343201204,4,7.219267436,3,3,6,4,4,4,3,3.76818866,4,3,3.04816859,4,-0.471350449
melbourne_19,4,4,4,3.488571429,4,8,3,3,6,4,4,4,3,4,4,3,3.245714286,4,-0.49214212
melbourne_14,4,4,4,3,4,8,3,3,6,4,4,4,3,3.98,4,3,3,4,-0.476573787
melbourne_27,4,4,4,3.673128945,4,7.172227232,3,3,6,4,4,4,3.319657349,3.872407574,4,3.021641118,3.319657349,4,-0.427704279
melbourne_26,4,4,4,3.394854586,4,7.720357942,3,3,6,4,4,4,3.049217002,3.986577181,4,3,3.049217002,4,-0.489411118
melbourne_29,4,4,4,3,4,8,3,3,6,4,3.332806324,4,3,3,3.332806324,3,3,4,-0.66399083
melbourne_32,3.919491525,3.919491525,3.919491525,3,3.919491525,8,3,2.978813559,5.919491525,3.919491525,3.612288136,3.919491525,3,3.021186441,3.612288136,3,3,3.919491525,-0.594401007
melbourne_30,3.766283525,3.766283525,3.766283525,3,3.766283525,7.989782886,3,3,5.766283525,3.766283525,3.761174968,3.766283525,3,3.300127714,3.761174968,3,3,3.766283525,-0.496304995
melbourne_73,3.385728062,3.385728062,3.385728062,3.339922854,3.385728062,7.422372228,2.756509161,2.756509161,5.385728062,3.446962392,3.385728062,3.385728062,3.096432015,3.339922854,3.385728062,2.756509161,3,3.385728062,-0.423743573
melbourne_75,3.163774403,3.163774403,3.163774403,3,3.163774403,7.163774403,2.811279826,2.414316703,5.163774403,3.207158351,3.163774403,3.163774403,2.811279826,3,3.163774403,2.811279826,3,3.163774403,-0.362484302
melbourne_25,4,4,4,3,4,8,3,3,6,4,3.653381643,4,3,3,3.653381643,3,3,4,-0.617674479
melbourne_66,3.957986374,3.957986374,3.957986374,3.320968963,3.957986374,7.788039364,3,2.957986374,5.957986374,3.957986374,3.957986374,3.957986374,3.004542014,3.836109008,3.957986374,3,3.070779712,3.957986374,-0.490672623
melbourne_74,3.332462443,3.332462443,3.332462443,3.332462443,3.332462443,7.332462443,2.844546048,2.844546048,5.332462443,3.844546048,3.332462443,3.332462443,3.177008491,3.332462443,3.332462443,2.844546048,3.127367734,3.332462443,-0.372467458
melbourne_67,3.865522966,3.865522966,3.865522966,3.648035418,3.865522966,7.382955174,3,2.98229109,5.865522966,3.98229109,3.865522966,3.865522966,3.648035418,3.865522966,3.865522966,3.002213614,3.019922524,3.865522966,-0.439267543
melbourne_78,3.827147402,3.827147402,3.827147402,3.827147402,3.827147402,7.827147402,3,3,5.827147402,4,3.827147402,3.827147402,3.827147402,3.827147402,3.827147402,3.311770944,3.641569459,3.827147402,-0.337394544
melbourne_71,3.337301587,3.337301587,3.337301587,3.337301587,3.337301587,7.074900794,3,3,5.337301587,4,3.337301587,3.337301587,3.337301587,3.337301587,3.337301587,3.193452381,3.223214286,3.337301587,-0.29291468
melbourne_80,3,3,3,3,3,6.410377358,2.597708895,2.597708895,5,3.495956873,3,3,2.726415094,3,3,2.597708895,2.726415094,3,-0.344757565
melbourne_89,3.011597259,3.011597259,3.011597259,2.700843437,3.011597259,6.200316289,2.203215604,2.203215604,5.011597259,3.203215604,3.011597259,3.011597259,2.297838693,3.005271481,3.011597259,2.203215604,2.297838693,3.035582499,-0.413879282
melbourne_72,4,4,4,4,4,8,3,3,6,4,4,4,4,4,4,3.016233766,3.226461039,4,-0.478762079
melbourne_77,4,4,4,4,4,8,3,3,6,4,4,4,4,4,4,3,3,4,-0.515995872
melbourne_76,4,4,4,4,4,8,3,3,6,4,4,4,4,4,4,3,3,4,-0.515995872
melbourne_79,3.815363881,3.815363881,3.815363881,3.624663073,3.815363881,7.225067385,3,3,5.815363881,3.944070081,3.815363881,3.815363881,3.624663073,3.815363881,3.815363881,3.037735849,3.037735849,3.815363881,-0.415140237
melbourne_86,3.551345609,3.551345609,3.551345609,3.549929178,3.551345609,6.778328612,2.877124646,2.877124646,5.611898017,3.877124646,3.551345609,3.551345609,3.429886686,3.551345609,3.551345609,3.324008499,3.236543909,3.609065156,-0.273072178
melbourne_68,3.986095017,3.986095017,3.986095017,3.986095017,3.986095017,6.986095017,3,3,5.986095017,4,3.986095017,3.986095017,3.986095017,3.986095017,3.986095017,3.779258401,3.836616454,3.986095017,-0.206691324
melbourne_65,4,4,4,4,4,7.720978657,3,3,6,4.364393545,4,4,4,4,4,3.867256637,4,4,-0.220930039
melbourne_88,3.994432846,3.994432846,3.994432846,3.994432846,3.994432846,7.980514962,3.013917884,3,6,4.476687543,3.994432846,3.994432846,3.994432846,3.994432846,3.994432846,3.440501044,3.523312457,3.994432846,-0.369534914
melbourne_91,4,4,4,4,4,8.003115265,3.279205607,3,6.562694704,4.995327103,3.996884735,4,4,4,4,3.859034268,3.573598131,4,-0.322220132
melbourne_90,3.187561698,3.187561698,3.187561698,3.187561698,3.187561698,7.187561698,2.784797631,2.784797631,5.858835143,3.898321816,3.187561698,3.187561698,2.972359329,3.187561698,3.187561698,2.898321816,2.784797631,3.187561698,-0.392635674
melbourne_87,3.284596871,3.284596871,3.284596871,3.284596871,3.284596871,8.097472924,3.038507822,2.794223827,6.244283995,4.038507822,3.244283995,3.284596871,3.078820698,3.284596871,3.284596871,3.284596871,3.078820698,3.794223827,-0.301121779
melbourne_70,4,4,4,4,4,7.00383693,3,3,6,4.045563549,4,4,3.864268585,4,4,3.633573141,3.698321343,4,-0.260269803
melbourne_69,3.997818975,3.997818975,3.997818975,3.997818975,3.997818975,6.997818975,3,3,5.997818975,4,3.997818975,3.997818975,3.80697928,3.997818975,3.997818975,3,3.563794984,3.997818975,-0.369795166
losangeles_001,13.4335109,14.81686133,15.83383516,16.04321212,17.1240446,16.13691559,14.51530291,14.34993217,14.48373755,15.73166132,15.33328922,13.73788175,12.8533898,13.62796546,13.18211296,13.9617179,13.83929458,17.42312146,-0.586049954
losangeles_002,12.78985386,14.06786494,15.31295145,15.00344364,16.33705695,15.34575004,13.93872837,13.85662691,13.90009239,15.12061146,14.57458424,13.27767512,12.40983538,13.14736267,12.60183941,13.2000252,13.16794053,16.40042836,-0.569600761
losangeles_006,13.41927303,14.77212897,16.05687719,15.85726362,17.14913658,16.15734815,14.67455621,14.25673228,14.19514551,15.53846154,15.16833716,13.95785533,12.99867166,13.73662601,13.07933824,14.00676247,13.73179568,17.15336312,-0.636355445
losangeles_007,12.43230226,13.81984638,14.84068923,14.78019514,16.07564874,15.1779946,13.35233548,13.15212788,13.22320947,14.33116047,14.0893087,12.46190575,11.54208013,12.39443637,12.12758979,12.98210504,12.69686527,16.03292506,-0.702676472
losangeles_005,13.28904032,14.76613666,16.01618399,15.59672535,16.8435548,16.0278251,14.09265569,14.05574484,14.05574484,15.06738595,15.02517509,13.45911414,12.66770774,13.16089343,13.00369108,13.96791596,13.66288094,16.99204997,-0.667297037
losangeles_003,11.30805778,12.91470305,13.9612199,13.60857143,14.82991974,13.84243981,12.29698234,11.76510433,12.04956661,13.10096308,12.58837881,11.42443018,10.34160514,11.11601926,10.89316212,11.4540931,11.29556982,14.92478331,-0.86725803
losangeles_004,13.84598646,15.28058511,16.28360735,16.15316731,17.21421663,16.1391441,14.62983559,14.32797389,14.46711799,15.52877176,15.2865087,13.78904739,12.81515957,13.65062863,13.29327853,14.06310445,13.78433269,17.27587041,-0.82629453
losangeles_009,14.02263767,15.50758505,16.03031411,16.09243061,17.15538265,16.388548,14.50293741,14.20705501,14.18770725,15.27204366,15.08047207,13.51951748,12.57842241,13.33815504,12.95396747,13.90916212,13.85775086,17.04428314,-1.008421568
losangeles_008,12.26891611,13.66239047,14.27012635,14.34550031,15.56915331,14.73742557,12.96775911,12.67667135,12.97584354,14.09614174,13.77174808,12.16134966,11.27603234,12.05296026,11.69860096,12.52631069,12.38747156,15.98552549,-0.652517333
losangeles_022,14.75964528,15.88938155,15.08407233,15.22359783,15.96447081,16.20534378,13.79799608,13.58050213,13.82275711,14.73355983,14.19889439,12.96798342,12.43965219,12.80335138,12.51727514,13.58764252,13.43493032,15.14516872,-1.400206469
losangeles_020,15.61762435,16.90702548,16.65644645,16.5006066,17.31829712,17.08525422,14.94165656,14.78085365,14.93206132,15.84791,15.55189147,14.06981361,13.47645307,14.05933605,13.8312562,14.6181758,14.55189147,16.8723944,-1.295962873
losangeles_019,15.40841076,16.81799511,16.90405868,16.81760391,17.62572127,16.99041565,15.07520782,14.94562347,14.98141809,15.96547677,15.83589242,14.13867971,13.58552567,14,13.93633252,14.76577017,14.71559902,17.11110024,-1.234008797
losangeles_018,14.49314129,15.76703246,16.01005944,15.72153635,16.48216735,16.27114769,14.38751715,14.14814815,14.38751715,15.18449931,15.00457247,13.66803841,12.99634202,13.43484225,13.16186557,14.01005944,13.97462277,16.25651578,-1.048976902
losangeles_011,15.00259853,16.6066479,16.868233,16.76266782,17.73559983,16.95430922,15.11866609,14.87667822,14.9965353,15.86855782,15.74242096,14.34798614,13.64032049,14.0034647,13.93503681,14.7113469,14.62343006,17.41262451,-1.084546673
losangeles_013,14.0104712,15.12478185,15.64921466,15.28097731,16.19415358,15.82984293,14.12478185,14,14.08158813,15.0104712,14.63874346,13.26352531,12.81937173,13.08158813,13.0104712,13.63874346,13.63874346,16.0104712,-0.928274772
losangeles_012,14.74517097,15.95140972,16.77012597,16.53221356,17.4064787,16.73953209,14.90317936,14.83023395,14.86118776,15.80827834,15.31289742,14.00575885,13.02819436,13.92237552,13.78524295,14.25554889,14.00575885,16.94577085,-1.177596059
losangeles_010,14.90320081,16.40409207,16.48438348,16.51360149,17.48151593,17.06796869,15.18321321,14.78927381,14.87227776,15.87227776,15.64302875,14.1940634,13.28729753,13.96489189,13.64248624,14.45942804,14.45942804,17.37890413,-1.078312603
losangeles_014,14.88103972,16.18981239,16.86647102,16.68829263,17.31548056,16.83261713,14.90734724,14.79802956,14.90734724,15.88103972,15.15679698,13.95702757,13.20144639,13.87475107,13.86353632,14.7441568,14.11560633,16.95115816,-1.173063425
losangeles_015,15.22203576,16.74969341,17.45878784,16.94429742,17.92396566,17.0574453,15.42741883,15.08061705,15.44387788,16.44594333,15.51242497,14.41793068,13.63073646,14.17575679,13.88265668,14.6651391,14.56212483,17.83482863,-1.22664938
losangeles_016,14.81709194,16.43021466,16.57132442,16.08489267,16.91397327,16.56298096,14.6854597,14.56970433,14.6854597,15.66480356,14.89582827,13.79935196,13.20785743,13.69315512,13.636452,14.50392872,14.08594573,16.7144593,-1.152361521
losangeles_017,14.3963401,15.84623968,15.82146842,15.3322919,16.21155992,16.09774604,14.09774604,14.0408391,14.09774604,15.0408391,14.70140594,13.38919884,13,13.3322919,13.0408391,14,13.80272261,16.09774604,-1.019912304
losangeles_021,14.92376812,16.49594203,15.92492754,15.6484058,16.5884058,16.51898551,14.37608696,14.12434783,14.39449275,15.27565217,14.93188406,13.75695652,12.96304348,13.6484058,13.26072464,14.09623188,13.89492754,16.38652174,-1.190190098
mexico_014,41.46904885,17.66579552,17.03156057,20.00660979,21.29734671,21.24472623,20.12174198,21.99785533,20.87940653,20.19511766,19.36710107,19.79678417,19.01462591,21.96989265,21.48178792,22.48260829,17.5483663,16.97974873,-3.619691332
mexico_005,37.33209341,17.20169456,16.72411655,20.7355342,22.19890473,22.07258731,21.11551974,23.04474065,21.51916718,21.50237652,20.23047117,20.55440174,19.5422608,22.51265757,22.27350692,22.83875801,18.54040091,17.68257905,-2.515034149
mexico_001,42.71657138,20.86701454,20.88052028,24.25802862,25.75705022,25.00502628,24.06131297,26.52154395,24.07662203,24.4217473,23.03852204,23.45719986,22.30487665,25.50911254,25.50120861,26.49737175,21.29171623,20.13651537,-3.354523946
mexico_010,40.56844926,18.4317255,17.31958523,20.6105674,22.18519166,22.14161715,21.08848887,23.12181056,21.63561692,21.49609694,20.23325178,20.62513107,19.40702552,22.69323081,22.61441221,22.93533729,18.51421414,17.66113247,-3.290317446
mexico_004,47.79935893,23.6626884,24.46027416,27.12603151,28.74527723,27.37086544,26.18038601,28.96692355,26.00245516,26.38007229,24.99597627,25.57566664,24.7412535,27.72536316,27.84900771,29.13019164,22.88017459,21.79785856,-4.409152526
mexico_016,47.45400277,21.7709335,21.12687554,23.72859863,24.99512762,24.85353812,23.21590139,25.31870543,23.3776903,23.33387112,22.109677,22.74908845,22.26852957,24.51247136,24.37046239,25.73201897,19.58778355,19.04249621,-4.987197422
mexico_009,43.72259806,19.74175503,22.00123593,24.99944708,26.78611852,25.64307552,24.38099265,26.70282313,24.24845508,24.6521824,23.42707995,23.95918168,23.96259676,26.13500943,26.02188903,26.82823782,21.08885709,19.96191374,-3.497245683
mexico_013,47.19733963,21.92392191,22.28616177,24.51911607,26.34666381,26.32731174,24.14087106,26.40236001,24.16172495,24.30735894,23.26620897,23.74855181,24.06354859,25.85792748,25.97657155,26.68856469,20.3545162,19.49706072,-4.67133089
